account_id,customer_age,account_type,account_open_date,current_balance,avg_daily_balance,monthly_transactions,monthly_volume,overdraft_count_3m,credit_score,state,suspicious_activity,account_status
ACC_00000277,18,Checking,2021-05-12,48709.64,49960.87,21,92613.04,0,752,IL,0,Active
ACC_00000278,32,CD,2021-12-18,75970.21,75281.1,5,45272.15,0,609,FL,0,Active
ACC_00000279,31,Checking,2021-06-17,41665.21,53247.85,19,151644.05,1,800,MI,0,Dormant
ACC_00000280,27,Checking,2018-05-28,3066.5,3866.94,15,5046.15,0,638,FL,0,Dormant
ACC_00000281,72,Savings,2019-07-23,11368.36,14502.64,4,5999.95,0,651,NY,0,Active
ACC_00000282,50,Checking,2021-08-21,5581.4,6390.59,29,12142.4,0,776,CA,0,Active
ACC_00000283,18,Money Market,2022-06-12,44394.42,46697.51,7,31158.59,0,707,NC,0,Dormant
ACC_00000284,54,CD,2018-09-21,80146.17,103972.22,4,42006.33,1,608,MI,0,Active
ACC_00000285,51,Checking,2022-06-13,3570.55,4166.83,24,13775.56,1,675,NC,0,Active
ACC_00000286,47,Savings,2024-12-30,48057.21,41033.31,5,34682.95,1,850,CA,0,Active
ACC_00000287,37,Checking,2023-04-15,7382.39,6220.56,34,18450.62,0,506,PA,0,Active
ACC_00000288,50,Savings,2024-05-29,2207.18,1656.48,9,742.5,1,542,CA,0,Active
ACC_00000289,32,Savings,2021-12-13,3227.21,3032.24,10,2347.59,0,850,FL,0,Active
ACC_00000290,48,Money Market,2024-11-16,24384.72,19672.75,15,19465.85,0,603,FL,0,Active
ACC_00000291,50,Checking,2022-09-07,335.33,342.91,31,1232.96,0,710,PA,0,Active
ACC_00000292,91,Business Checking,2019-12-07,155481.82,127336.71,41,654710.91,0,682,NC,0,Active
ACC_00000293,90,Checking,2022-11-22,44994.64,37757.8,18,152496.41,0,493,CA,0,Dormant
ACC_00000294,48,Savings,2024-09-10,29912.67,28958.19,9,12211.73,0,748,NY,0,Active
ACC_00000295,19,Checking,2024-02-27,11928.67,13081.36,30,21429.7,1,617,IL,0,Dormant
ACC_00000296,36,Savings,2023-11-20,2401.35,2678.0,5,1333.88,0,727,FL,0,Active
ACC_00000297,18,Savings,2016-06-20,33632.75,30622.44,10,21642.58,0,760,NC,0,Active
ACC_00000298,32,Savings,2016-05-14,7959.72,7296.36,11,3431.96,1,580,NC,0,Active
ACC_00000299,20,Money Market,2019-01-26,3310.85,3465.92,10,1003.41,1,689,TX,0,Active
ACC_00000300,29,Money Market,2020-10-02,37047.42,45297.27,10,14993.57,0,646,PA,0,Dormant
ACC_00000301,39,Checking,2024-07-15,1998.3,1615.64,22,6652.29,1,713,TX,0,Active
ACC_00000302,39,Money Market,2024-05-23,12773.2,9706.29,6,3563.07,0,596,IL,0,Active
ACC_00000303,32,CD,2024-07-21,42154.52,35684.13,8,18010.44,0,696,GA,0,Active
ACC_00000304,50,Money Market,2016-10-20,4830.17,4285.5,4,1832.19,0,708,TX,0,Active
ACC_00000305,43,Money Market,2016-04-12,1628.27,1746.06,9,664.22,0,682,FL,0,Active
ACC_00000306,41,Money Market,2023-09-28,17929.6,17349.88,6,7015.77,0,615,NC,0,Dormant
ACC_00000307,26,CD,2022-04-11,132428.76,96338.55,3,69874.83,0,742,MI,0,Active
ACC_00000308,61,Business Checking,2019-06-11,302109.06,300463.17,47,1084468.57,0,795,PA,0,Active
ACC_00000309,18,Savings,2018-06-22,8204.86,7042.64,8,6001.26,0,727,CA,0,Active
ACC_00000310,20,Savings,2021-05-09,3553.54,4203.93,5,2623.08,0,790,OH,0,Active
ACC_00000311,44,Checking,2017-05-18,4519.21,3848.35,25,8161.84,0,615,OH,0,Dormant
ACC_00000312,30,Savings,2020-09-12,6034.54,7402.15,6,4131.75,0,740,MI,0,Active
ACC_00000313,64,Savings,2020-04-01,16111.21,19696.62,9,3693.44,1,651,PA,0,Closed
ACC_00000314,46,Checking,2024-08-28,32623.43,40830.55,26,62350.01,1,796,TX,0,Dormant
ACC_00000315,26,Money Market,2019-08-12,60249.73,64973.74,10,15437.47,0,607,CA,0,Dormant
ACC_00000316,46,Checking,2019-02-22,14111.43,14767.59,27,52095.42,0,764,IL,0,Active
ACC_00000317,18,Money Market,2020-09-25,14538.03,13819.23,11,8164.14,0,687,PA,0,Active
ACC_00000318,18,Savings,2020-04-09,47792.8,53978.12,7,17020.72,1,621,FL,0,Dormant
ACC_00000319,18,Checking,2020-04-15,1734.23,1769.16,26,5817.27,1,669,TX,0,Active
ACC_00000320,66,Money Market,2024-07-14,73605.17,89660.95,5,22265.62,0,766,GA,0,Active
ACC_00000321,42,Savings,2021-05-28,24690.93,17985.92,6,10727.69,2,850,FL,0,Active
ACC_00000322,36,Checking,2020-10-12,10635.33,13213.77,27,17385.82,0,702,IL,0,Active
ACC_00000323,61,CD,2020-05-23,49989.92,42492.58,11,16940.85,0,681,GA,0,Dormant
ACC_00000324,70,Checking,2021-09-23,2410.77,2189.52,25,6843.48,1,558,GA,0,Dormant
ACC_00000325,64,Money Market,2020-07-07,99964.79,73731.03,7,36259.98,0,631,NY,0,Active
ACC_00000326,45,Savings,2016-02-28,1609.33,1603.03,6,772.58,2,605,GA,0,Active
ACC_00000327,50,Savings,2016-07-25,1003.92,754.7,5,578.83,0,712,MI,0,Active
ACC_00000328,18,Checking,2018-04-18,13446.5,15662.1,25,35480.68,0,713,NC,0,Dormant
ACC_00000329,22,Savings,2016-01-02,6602.77,5199.94,8,3052.18,2,661,OH,0,Active
ACC_00000330,38,Checking,2018-06-05,15125.06,19603.56,23,29975.26,2,638,PA,0,Active
ACC_00000331,18,Money Market,2022-01-05,49885.53,52564.15,13,29478.95,0,850,IL,0,Active
ACC_00000332,45,CD,2018-07-17,34317.49,36380.01,3,18429.2,0,681,NY,0,Active
ACC_00000333,61,Savings,2019-11-07,5336.97,6179.21,9,3937.4,1,757,IL,0,Active
ACC_00000334,76,Business Checking,2020-09-20,181741.08,148832.49,44,628754.59,0,717,PA,0,Active
ACC_00000335,18,CD,2024-10-09,27270.23,33918.96,11,7690.02,2,722,OH,0,Active
ACC_00000336,26,Money Market,2016-03-07,8932.88,10831.51,5,7118.27,0,657,NC,0,Active
ACC_00000337,39,Savings,2024-08-16,15919.57,17870.06,7,6704.17,0,748,NC,0,Active
ACC_00000338,58,Money Market,2017-11-29,26119.75,25475.8,8,11246.81,0,671,FL,0,Active
ACC_00000339,64,Checking,2018-09-28,7591.44,9111.47,31,28832.49,0,734,IL,0,Active
ACC_00000340,44,Money Market,2022-06-03,161776.38,136048.07,10,110360.54,0,645,NY,0,Active
ACC_00000341,38,Checking,2016-07-02,288.6,217.14,22,740.86,0,521,NY,0,Active
ACC_00000342,20,Money Market,2022-11-21,12032.85,15580.91,15,7705.72,0,584,PA,0,Active
ACC_00000343,60,Savings,2017-01-18,1104.98,1190.56,7,807.36,0,766,NY,0,Active
ACC_00000344,43,Checking,2024-08-14,12234.65,15454.4,31,36743.25,1,663,GA,0,Active
ACC_00000345,44,Checking,2016-01-04,18539.63,15260.42,28,42171.56,1,740,IL,0,Active
ACC_00000346,59,Money Market,2023-09-23,18056.64,13425.08,10,12327.35,1,759,CA,0,Active
ACC_00000347,45,Business Checking,2016-01-28,44124.05,36637.49,54,159749.6,2,812,CA,0,Active
ACC_00000348,41,Money Market,2023-08-17,19160.04,15740.83,10,8613.45,1,709,NY,0,Active
ACC_00000349,57,Checking,2020-09-07,257.66,227.4,26,576.57,1,623,NY,0,Active
ACC_00000350,68,Savings,2019-01-03,7550.2,7321.36,7,4191.79,0,685,FL,0,Active
ACC_00000351,30,Checking,2023-09-21,326.61,312.75,29,1113.08,1,718,TX,0,Active
ACC_00000352,78,Checking,2020-05-19,2993.08,2245.95,25,6267.6,0,572,NY,0,Active
ACC_00000353,31,Money Market,2022-10-10,41757.19,45378.53,6,26489.16,1,729,GA,0,Active
ACC_00000354,22,Money Market,2023-12-15,24262.82,21438.5,5,15632.0,1,673,GA,0,Dormant
ACC_00000355,26,Savings,2025-04-13,95057.8,105506.62,4,21658.44,0,707,NY,0,Closed
ACC_00000356,38,Checking,2025-03-07,11830.64,12723.61,38,32588.61,2,773,FL,0,Dormant
ACC_00000357,41,CD,2023-05-03,20865.42,16222.72,9,12651.16,0,641,GA,0,Active
ACC_00000358,27,CD,2016-03-26,54983.03,57391.46,12,11959.95,0,653,NY,0,Active
ACC_00000359,21,Checking,2017-04-26,2965.77,2579.29,21,11184.89,0,645,FL,0,Active
ACC_00000360,44,Money Market,2015-12-07,29789.97,26270.93,5,20116.72,0,678,CA,0,Active
ACC_00000361,28,Checking,2016-09-29,289.52,251.6,20,606.88,0,565,MI,0,Active
ACC_00000362,21,Checking,2025-02-28,3602.62,4668.38,26,10168.37,0,721,PA,0,Active
ACC_00000363,51,Checking,2024-10-21,2078.88,2461.27,28,6608.15,0,746,GA,0,Active
ACC_00000364,54,CD,2020-02-25,34135.89,38970.66,5,8975.97,0,673,TX,0,Active
ACC_00000365,51,CD,2021-10-05,104992.41,100734.27,5,66798.16,3,745,GA,0,Active
ACC_00000366,86,Checking,2024-01-15,2643.08,1916.8,25,7111.43,1,743,OH,0,Active
ACC_00000367,56,Checking,2020-11-05,7278.62,7567.48,18,19822.25,0,560,PA,0,Active
ACC_00000368,30,Checking,2023-05-13,778.22,955.22,23,1351.79,1,590,NY,0,Dormant
ACC_00000369,20,Checking,2020-12-09,339.72,418.95,29,884.71,0,565,NC,0,Active
ACC_00000370,67,Savings,2020-08-14,77409.45,92971.94,5,48553.31,0,725,GA,0,Active
ACC_00000371,45,Checking,2025-01-10,9996.14,7336.24,21,17345.48,1,708,OH,0,Active
ACC_00000372,45,Savings,2016-04-14,9013.97,8322.72,8,6207.38,1,688,MI,0,Active
ACC_00000373,63,Savings,2022-03-10,1664.01,1988.76,14,1157.64,0,689,IL,0,Active
ACC_00000374,57,CD,2018-04-09,14701.52,16894.32,6,7263.5,0,620,NC,0,Active
ACC_00000375,85,Savings,2016-05-03,1112.93,1206.35,5,227.8,0,676,MI,0,Active
ACC_00000376,53,Checking,2017-09-13,10037.38,8965.79,24,38988.05,3,617,GA,0,Dormant
ACC_00000377,63,Checking,2022-01-23,4833.19,5533.62,29,14111.44,0,747,GA,0,Dormant
ACC_00000378,56,CD,2016-05-28,107236.27,80569.92,11,25450.57,0,742,GA,0,Active
ACC_00000379,73,CD,2023-03-14,67545.93,86343.47,9,50852.6,0,850,NY,0,Active
ACC_00000380,36,Savings,2024-05-12,9627.33,7245.82,11,5770.64,0,797,MI,0,Closed
ACC_00000381,33,Savings,2016-04-11,2330.47,1898.04,6,1295.62,2,826,MI,0,Active
ACC_00000382,35,Savings,2024-02-11,61990.29,55468.07,8,14000.77,2,570,CA,0,Active
ACC_00000383,40,Savings,2019-11-10,7240.44,5806.21,6,2982.28,0,823,OH,0,Dormant
ACC_00000384,80,Savings,2022-06-24,2530.31,2653.23,5,944.01,0,776,FL,0,Dormant
ACC_00000385,42,Money Market,2021-11-13,70812.86,67574.89,6,15244.87,0,733,CA,0,Active
ACC_00000386,51,Checking,2016-03-16,685.26,601.51,18,1354.66,1,721,OH,0,Dormant
ACC_00000387,51,CD,2023-03-24,47305.66,51218.85,3,19926.43,0,554,NY,0,Dormant
ACC_00000388,75,Checking,2019-04-17,2237.08,2402.76,26,5531.17,1,719,FL,0,Active
ACC_00000389,37,CD,2022-04-23,26649.51,31553.77,7,12773.36,1,614,NC,0,Active
ACC_00000390,38,Business Checking,2022-07-29,29366.28,34609.79,38,89693.03,0,744,NY,0,Dormant
ACC_00000391,18,Checking,2016-01-18,1404.2,1070.21,28,4395.4,0,850,GA,0,Active
ACC_00000392,20,CD,2019-10-23,16768.26,13414.27,7,9066.11,1,796,CA,0,Active
ACC_00000393,47,Checking,2017-11-28,9778.19,8498.41,26,15407.87,0,755,NC,0,Dormant
ACC_00000394,38,Savings,2019-06-07,2275.39,1793.1,6,1666.3,0,690,NC,0,Active
ACC_00000395,49,Money Market,2016-05-04,8417.81,8881.74,11,1868.06,0,729,CA,0,Active
ACC_00000396,18,Savings,2017-04-20,9984.09,11105.37,4,7074.17,2,826,CA,0,Active
ACC_00000397,95,Savings,2022-12-22,8273.07,8441.43,3,2783.13,0,836,OH,0,Active
ACC_00000398,39,Checking,2019-05-04,3169.83,3955.31,14,5208.2,0,650,NC,0,Active
ACC_00000399,53,Savings,2022-03-02,14202.81,17268.82,16,8280.57,0,525,GA,0,Active
ACC_00000400,64,Checking,2015-09-12,914.66,685.26,31,2866.41,0,709,MI,0,Active
ACC_00000401,24,Checking,2024-09-02,350.17,398.51,21,1267.65,1,597,IL,0,Active
ACC_00000402,38,Savings,2024-04-05,2291.87,2595.01,11,1242.12,0,516,NC,0,Active
ACC_00000403,48,Savings,2017-03-01,2534.03,2780.43,10,986.95,0,667,FL,0,Dormant
ACC_00000404,44,Checking,2016-03-07,7604.62,7833.58,29,17030.95,1,686,GA,0,Active
ACC_00000405,50,Savings,2022-01-30,796.26,737.82,5,450.74,0,598,CA,0,Active
ACC_00000406,68,Checking,2019-02-22,465.78,379.44,26,902.56,0,705,NY,0,Active
ACC_00000407,48,Savings,2021-01-06,925.63,927.33,7,631.93,0,572,FL,0,Active
ACC_00000408,26,Money Market,2017-12-13,65134.45,74805.03,7,31157.72,0,681,OH,0,Active
ACC_00000409,18,Business Checking,2022-05-27,1343145.57,1099056.55,41,5852803.32,1,734,CA,0,Active
ACC_00000410,64,Savings,2021-11-11,1011.52,728.87,9,651.82,1,667,TX,0,Active
ACC_00000411,62,Money Market,2023-03-28,38204.34,45044.95,6,22645.9,0,850,IL,0,Dormant
ACC_00000412,67,Money Market,2019-10-27,9204.57,10090.49,7,4839.2,0,575,TX,0,Dormant
ACC_00000413,65,Money Market,2023-06-03,11989.25,8846.11,5,5115.88,1,829,PA,0,Active
ACC_00000414,32,Money Market,2022-10-22,22293.43,27838.23,9,9667.2,0,828,OH,0,Active
ACC_00000415,82,Money Market,2020-12-31,22506.68,18037.34,13,7314.86,1,685,OH,0,Active
ACC_00000416,51,Savings,2024-09-24,7369.56,7977.35,12,4448.14,0,805,OH,0,Active
ACC_00000417,64,Checking,2021-08-22,129776.97,158902.71,28,263158.49,3,718,MI,0,Active
ACC_00000418,31,Savings,2018-12-17,4170.0,4904.27,9,2185.37,4,585,CA,0,Active
ACC_00000419,41,Money Market,2019-08-07,57862.8,75178.22,5,29587.46,0,634,MI,0,Active
ACC_00000420,55,CD,2019-01-22,26105.92,19111.66,6,7156.0,0,596,OH,0,Active
ACC_00000421,49,Business Checking,2016-08-04,329013.49,396849.96,51,1269374.62,0,612,NC,0,Active
ACC_00000422,50,Savings,2020-08-17,24398.67,27282.14,5,5413.27,0,551,OH,0,Dormant
ACC_00000423,66,Checking,2023-05-11,3356.63,4078.18,33,8970.14,0,723,CA,0,Dormant
ACC_00000424,34,Checking,2022-10-05,323.81,403.5,26,681.33,0,850,NC,0,Active
ACC_00000425,69,Savings,2023-09-09,4233.98,3415.69,5,1078.79,0,757,FL,0,Active
ACC_00000426,18,Business Checking,2016-03-31,7687.64,6350.26,42,26248.7,0,682,PA,0,Active
ACC_00000427,22,Savings,2020-12-06,12487.78,9580.26,10,5374.5,1,739,OH,0,Active
ACC_00000428,70,Checking,2022-08-08,26048.02,26455.79,24,63349.33,1,593,OH,0,Active
ACC_00000429,18,Money Market,2020-05-18,40547.12,39862.49,9,9066.59,0,644,TX,0,Active
ACC_00000430,58,Savings,2016-04-26,7416.98,9426.39,10,4805.8,0,694,NY,0,Active
ACC_00000431,28,Money Market,2025-04-04,8999.11,9416.29,7,4111.08,0,694,PA,0,Active
ACC_00000432,48,Business Checking,2022-10-16,151505.44,125786.28,51,503778.84,0,783,GA,0,Active
ACC_00000433,51,Checking,2023-08-13,6303.61,7365.75,30,23116.91,0,602,FL,0,Active
ACC_00000434,42,Savings,2025-04-10,15765.62,11709.75,7,8367.02,0,732,IL,0,Active
ACC_00000435,53,Checking,2020-12-12,864.97,1103.83,22,2554.34,1,587,PA,0,Active
ACC_00000436,18,Savings,2019-09-20,14133.78,15978.1,3,3395.01,1,699,OH,0,Active
ACC_00000437,76,Savings,2024-10-25,25499.51,26575.79,7,6935.21,0,679,IL,0,Active
ACC_00000438,38,Money Market,2017-04-25,51282.8,62980.41,5,26293.97,0,677,FL,0,Active
ACC_00000439,18,Checking,2022-04-30,1486.29,1099.78,31,3044.55,0,741,IL,0,Active
ACC_00000440,18,Savings,2025-01-03,13632.44,10566.85,10,9596.88,2,850,PA,0,Active
ACC_00000441,55,Checking,2017-06-25,2529.7,2504.15,31,6324.04,0,752,OH,0,Active
ACC_00000442,24,Savings,2017-05-25,2163.06,1753.69,9,1306.28,2,699,NY,0,Active
ACC_00000443,29,Business Checking,2017-12-09,118185.95,116229.91,47,538274.11,1,812,NY,0,Active
ACC_00000444,38,Savings,2025-02-14,7485.2,8811.17,4,3084.91,0,679,PA,0,Active
ACC_00000445,55,Savings,2024-07-17,10198.03,8865.56,9,6139.75,0,544,PA,0,Active
ACC_00000446,18,CD,2023-03-05,98239.35,75680.06,11,73004.31,0,701,IL,0,Active
ACC_00000447,70,Checking,2024-07-10,407.9,480.46,28,825.33,1,791,GA,0,Active
ACC_00000448,49,Checking,2021-05-17,3371.03,3692.99,28,8052.46,1,521,PA,0,Active
ACC_00000449,35,Checking,2019-10-02,1246.67,1000.85,28,4381.61,1,728,IL,0,Active
ACC_00000450,20,CD,2019-01-25,35158.94,43800.02,9,20829.65,0,782,OH,0,Dormant
ACC_00000451,50,Savings,2020-08-14,12881.28,16263.22,12,5316.37,0,566,GA,0,Active
ACC_00000452,66,Money Market,2022-09-24,18025.85,12645.42,6,9140.49,0,685,PA,0,Active
ACC_00000453,31,Savings,2017-12-10,4075.1,5076.26,8,1357.88,0,779,IL,0,Active
ACC_00000454,78,CD,2018-02-02,15205.1,16524.1,10,9329.03,0,747,IL,0,Active
ACC_00000455,47,Checking,2021-12-31,11571.12,12394.34,33,46112.22,1,814,NY,0,Dormant
ACC_00000456,37,Business Checking,2019-08-22,1180787.87,1426552.15,41,3702733.6,1,806,CA,0,Active
ACC_00000457,29,CD,2022-09-30,19467.64,25255.67,8,10769.84,0,481,GA,0,Active
ACC_00000458,29,Business Checking,2018-01-31,275217.53,249742.34,44,1480326.31,0,615,OH,0,Active
ACC_00000459,25,Savings,2017-12-14,7596.06,8046.35,6,5129.49,0,796,IL,0,Active
ACC_00000460,50,Checking,2024-07-17,2484.36,2526.85,26,7047.26,1,587,NY,0,Active
ACC_00000461,34,Savings,2017-02-20,25953.19,21445.21,13,12644.75,0,736,PA,0,Dormant
ACC_00000462,29,Checking,2025-07-23,1237.23,1095.39,23,1928.55,1,520,TX,0,Dormant
ACC_00000463,31,Savings,2017-04-30,3289.78,2604.1,15,2340.52,0,632,NC,0,Active
ACC_00000464,28,Savings,2019-02-17,4501.17,3935.41,8,2033.94,0,547,OH,0,Active
ACC_00000465,54,Money Market,2021-08-10,39621.01,49914.69,10,18963.1,0,630,GA,0,Active
ACC_00000466,65,Savings,2023-09-11,5034.66,6267.37,11,1151.26,0,850,GA,0,Active
ACC_00000467,52,Checking,2017-12-24,15572.69,17227.2,23,57054.8,2,680,GA,0,Active
ACC_00000468,18,Checking,2022-07-08,269.95,255.46,27,1049.72,1,595,TX,0,Active
ACC_00000469,30,Checking,2017-08-17,2161.86,2649.26,28,5107.62,0,845,MI,0,Active
ACC_00000470,21,Checking,2019-06-08,571.67,591.24,19,875.76,0,543,NC,0,Dormant
ACC_00000471,50,Money Market,2016-12-07,6873.07,7309.78,4,2587.7,0,442,FL,0,Active
ACC_00000472,90,Savings,2017-12-23,5822.41,7280.8,3,1421.34,0,597,OH,0,Active
ACC_00000473,80,Savings,2025-05-21,36544.25,27953.33,10,8682.87,0,716,TX,0,Active
ACC_00000474,47,Checking,2020-10-26,8626.96,10531.26,21,34409.82,0,708,GA,0,Active
ACC_00000475,36,Savings,2016-10-11,103577.57,94874.88,9,23274.52,0,553,FL,0,Dormant
ACC_00000476,71,Savings,2018-06-13,3730.61,4162.45,2,1848.91,1,703,CA,0,Active
ACC_00000477,60,Money Market,2023-12-22,13812.32,16769.54,3,4319.36,2,696,GA,0,Dormant
ACC_00000478,49,Savings,2020-06-24,7224.25,6699.27,13,3686.41,0,724,GA,0,Closed
ACC_00000479,18,Money Market,2019-06-26,12257.17,12711.46,7,4392.93,1,652,CA,0,Active
ACC_00000480,34,Checking,2016-07-25,144.25,133.8,21,296.1,0,765,FL,0,Closed
ACC_00000481,18,Checking,2024-03-23,7411.06,7629.54,27,16848.64,1,651,NC,0,Active
ACC_00000482,41,Savings,2019-04-08,4496.74,3519.83,8,1984.69,1,624,PA,0,Active
ACC_00000483,54,Checking,2021-04-02,1446.31,1416.0,32,4729.33,0,847,FL,0,Dormant
ACC_00000484,45,Checking,2022-08-21,361.81,434.45,28,802.63,2,711,MI,0,Active
ACC_00000485,57,Money Market,2023-09-23,25693.32,29914.35,6,7439.8,1,797,CA,0,Active
ACC_00000486,49,Savings,2024-04-15,8339.82,9371.17,6,5793.88,1,599,CA,0,Active
ACC_00000487,62,Checking,2020-02-11,1165.98,984.56,16,4174.32,0,659,CA,0,Active
ACC_00000488,53,Checking,2025-03-04,19025.18,22279.4,27,75446.18,0,602,OH,0,Dormant
ACC_00000489,57,Savings,2020-02-29,5457.28,5434.0,8,1494.79,0,567,MI,0,Active
ACC_00000490,43,Checking,2018-12-31,6344.73,6019.64,17,14025.77,0,850,TX,0,Active
ACC_00000491,20,Checking,2021-04-17,4421.76,4477.0,21,14413.22,1,610,TX,0,Active
ACC_00000492,49,Checking,2019-12-17,32182.39,36563.96,30,76141.01,0,610,MI,0,Active
ACC_00000493,53,Money Market,2018-01-25,46396.81,57257.65,11,15045.31,0,610,GA,0,Active
ACC_00000494,47,Money Market,2018-07-05,5005.21,6192.44,13,2838.1,1,767,CA,0,Active
ACC_00000495,61,Business Checking,2021-07-22,117966.66,96495.29,44,384139.36,0,733,MI,0,Active
ACC_00000496,58,Checking,2019-10-10,8355.87,6003.62,22,32716.88,0,799,MI,0,Active
ACC_00000497,30,Checking,2021-03-15,1363.22,1071.22,22,2942.6,2,490,NC,0,Active
ACC_00000498,22,CD,2022-08-01,61451.53,46916.66,6,41735.71,2,720,TX,0,Active
ACC_00000499,46,Checking,2021-12-10,1370.89,1753.88,23,2330.12,1,562,MI,0,Active
ACC_00000500,58,Savings,2023-04-18,7670.77,9344.26,7,5514.56,0,850,NY,0,Dormant
ACC_00000501,45,Business Checking,2025-04-27,290136.49,235858.86,52,1035703.61,0,550,TX,0,Active
ACC_00000502,52,Savings,2023-09-19,36232.45,28486.18,3,13395.16,0,800,NC,0,Active
ACC_00000503,24,Business Checking,2020-04-03,52052.92,51582.01,47,202812.39,0,654,MI,0,Active
ACC_00000504,36,Savings,2022-03-30,39323.76,39496.68,10,20824.97,2,716,FL,0,Active
ACC_00000505,43,Savings,2024-11-20,3362.45,2716.38,5,956.36,0,807,IL,0,Active
ACC_00000506,70,Checking,2019-06-10,44428.63,49862.17,24,91682.79,2,769,IL,0,Active
ACC_00000507,33,Checking,2020-04-29,241.41,299.02,26,421.14,1,835,PA,0,Active
ACC_00000508,30,Checking,2021-05-23,9975.31,11978.85,17,19765.05,1,603,GA,0,Active
ACC_00000509,33,Checking,2025-02-16,1106.07,1303.02,30,3830.47,0,673,MI,0,Active
ACC_00000510,18,Checking,2019-03-16,1723.19,1280.48,28,3410.9,0,640,NC,0,Active
ACC_00000511,20,Checking,2023-06-09,57.6,42.91,21,102.95,1,610,CA,0,Active
ACC_00000512,27,Money Market,2023-11-01,3901.78,4996.11,5,1144.69,0,690,NC,0,Dormant
ACC_00000513,40,Money Market,2017-10-29,74407.2,81769.31,6,40167.38,0,660,MI,0,Active
ACC_00000514,42,Business Checking,2019-06-24,2930.23,2472.68,35,14517.65,1,663,IL,0,Dormant
ACC_00000515,34,Money Market,2020-05-04,10335.74,11642.56,17,5789.91,1,518,PA,0,Active
ACC_00000516,30,Checking,2019-07-17,1526.67,1324.1,29,4608.4,0,627,TX,0,Active
ACC_00000517,45,Checking,2022-07-25,482.76,390.76,22,1558.91,1,665,TX,0,Dormant
ACC_00000518,83,Money Market,2016-07-25,30349.91,27682.51,5,19473.93,1,581,MI,0,Active
ACC_00000519,35,Checking,2017-05-13,1416.69,1001.69,18,4871.45,2,656,NY,0,Active
ACC_00000520,43,Savings,2023-05-13,5125.62,4437.26,9,1713.58,0,652,TX,0,Active
ACC_00000521,24,CD,2018-08-10,14453.63,11888.36,9,6696.74,1,722,NY,0,Closed
ACC_00000522,39,Savings,2017-02-22,4306.45,3269.91,8,2232.58,0,818,NC,0,Active
ACC_00000523,26,Business Checking,2017-07-30,62067.36,48950.52,50,355699.26,0,625,CA,0,Active
ACC_00000524,18,Money Market,2017-05-02,7097.08,5765.97,9,2050.48,3,696,OH,0,Active
ACC_00000525,54,Savings,2021-09-29,117692.87,114708.16,8,71110.65,0,595,NY,0,Active
ACC_00000526,69,Checking,2020-12-09,1825.76,1805.54,25,6403.43,0,495,NY,0,Active
ACC_00000527,78,Savings,2017-05-28,2593.3,2305.19,7,983.26,1,813,FL,0,Active
ACC_00000528,71,CD,2020-06-04,98888.53,88742.37,5,42319.4,0,671,OH,0,Active
ACC_00000529,29,Checking,2016-09-30,5393.91,6255.92,19,21566.11,0,771,NC,0,Dormant
ACC_00000530,27,Checking,2020-09-04,2726.74,3351.08,23,7458.27,0,850,TX,0,Active
ACC_00000531,64,CD,2018-09-02,29931.6,26859.36,7,16905.37,1,663,GA,0,Active
ACC_00000532,53,Checking,2020-04-14,225.87,270.98,22,543.29,0,633,NY,0,Active
ACC_00000533,52,Money Market,2019-02-18,31233.16,29614.59,12,9816.82,0,638,TX,0,Dormant
ACC_00000534,25,Savings,2020-07-18,1664.79,1399.08,12,392.01,1,623,NC,0,Active
ACC_00000535,32,Savings,2017-10-07,6198.91,4994.39,9,3382.49,0,694,MI,0,Active
ACC_00000536,21,Checking,2023-05-22,36416.19,35796.04,20,96395.63,1,817,OH,0,Active
ACC_00000537,24,Savings,2023-05-08,13185.84,15683.24,5,2922.4,0,611,IL,0,Active
ACC_00000538,68,Money Market,2017-01-16,20047.61,24590.62,5,15940.2,0,796,NC,0,Active
ACC_00000539,77,Checking,2018-08-19,1963.86,2272.88,33,5188.66,1,741,IL,0,Active
ACC_00000540,29,Savings,2019-12-15,6049.45,5447.61,14,4148.76,1,635,GA,0,Active
ACC_00000541,72,Savings,2023-01-27,4962.62,4457.01,8,2826.6,0,550,NY,0,Active
ACC_00000542,40,Checking,2019-01-16,7685.4,7545.71,23,16122.33,0,681,PA,0,Dormant
ACC_00000543,28,Checking,2016-09-23,2409.7,3008.84,23,5724.83,1,664,TX,0,Active
ACC_00000544,18,Savings,2020-12-18,8546.79,6692.19,7,4480.93,0,736,OH,0,Active
ACC_00000545,37,Checking,2021-10-29,16207.85,19366.67,25,61733.14,1,648,GA,0,Active
ACC_00000546,38,Checking,2017-01-09,9978.0,10409.71,23,28636.95,0,823,OH,0,Active
ACC_00000547,65,Savings,2023-05-19,24029.84,30199.54,3,16686.25,1,683,TX,0,Active
