loan_id,application_date,applicant_age,annual_income,credit_score,employment_years,debt_to_income_ratio,loan_type,loan_amount,loan_term_months,interest_rate,is_approved,is_default,state,purpose,own_home,years_at_address
LOAN_0000230,2025-07-07,50,105394,746,0,0.754,Personal,27063.62,24,0.1474,1,0,OH,vacation,1,3
LOAN_0000231,2025-07-01,37,51826,843,9,0.325,Auto,18701.37,72,0.03,1,1,TX,medical,1,2
LOAN_0000232,2025-01-30,18,83465,629,1,0.266,Student,20242.28,120,0.162,1,1,OH,debt_consolidation,0,6
LOAN_0000233,2025-05-11,75,23817,727,3,0.558,Personal,35293.6,48,0.136,0,0,NC,business,1,3
LOAN_0000234,2024-07-15,44,57049,671,11,0.016,Personal,39985.83,48,0.1853,0,0,PA,medical,1,1
LOAN_0000235,2024-09-26,27,59983,770,0,0.087,Mortgage,202682.69,180,0.03,1,0,TX,medical,1,2
LOAN_0000236,2025-06-04,34,45408,748,2,0.37,Personal,40820.57,48,0.1062,1,0,NC,vacation,1,9
LOAN_0000237,2024-08-02,50,89126,417,1,0.182,Personal,42376.77,24,0.4777,1,0,GA,other,1,3
LOAN_0000238,2024-09-24,37,27263,774,0,0.238,Auto,18595.92,60,0.03,1,0,IL,medical,1,1
LOAN_0000239,2024-04-04,47,20000,707,1,0.355,Mortgage,97872.1,240,0.0852,0,0,PA,home_improvement,1,2
LOAN_0000240,2024-08-29,21,83281,812,19,0.133,Auto,78433.31,48,0.03,1,0,OH,debt_consolidation,0,6
LOAN_0000241,2023-12-13,23,41266,752,4,0.162,Student,39384.3,120,0.0485,1,0,NY,medical,1,7
LOAN_0000242,2025-08-07,49,38952,601,13,0.357,Auto,44018.08,60,0.2103,1,0,NY,other,1,5
LOAN_0000243,2024-05-19,58,46707,665,4,0.223,Personal,43898.16,60,0.21,0,0,IL,business,0,2
LOAN_0000244,2024-12-21,18,164760,644,3,0.393,Personal,26120.4,48,0.2273,1,0,TX,business,0,1
LOAN_0000245,2024-06-15,53,79156,686,1,0.137,Mortgage,284211.85,300,0.1066,1,0,FL,vacation,0,1
LOAN_0000246,2024-01-05,38,89361,751,0,0.362,Auto,52514.38,36,0.0585,1,0,NC,vacation,1,9
LOAN_0000247,2023-12-26,48,35487,498,0,0.177,Student,36986.61,120,0.2944,0,0,MI,business,1,7
LOAN_0000248,2024-08-06,25,51090,420,7,0.602,Personal,19804.47,24,0.4552,0,0,GA,debt_consolidation,1,0
LOAN_0000249,2024-01-28,58,37270,710,19,0.06,Mortgage,159759.35,360,0.079,0,0,PA,other,1,2
LOAN_0000250,2025-01-29,44,51585,739,20,0.307,Personal,37738.69,24,0.1312,0,0,MI,business,1,1
LOAN_0000251,2024-02-03,18,23304,791,1,0.636,Student,22912.7,120,0.03,1,1,PA,medical,1,1
LOAN_0000252,2023-12-24,74,65944,528,5,0.271,Personal,19958.17,24,0.3403,1,0,NC,education,1,8
LOAN_0000253,2024-06-23,34,40988,850,9,0.267,Personal,41449.19,24,0.03,1,0,TX,business,1,12
LOAN_0000254,2025-01-07,43,23905,555,1,0.042,Business,92509.56,36,0.2701,0,0,GA,medical,1,5
LOAN_0000255,2024-11-03,28,56452,684,0,0.468,Auto,27374.16,48,0.1425,1,0,PA,home_improvement,1,6
LOAN_0000256,2025-05-02,50,39809,300,7,0.045,Auto,42989.98,36,0.5121,0,0,MI,education,0,0
LOAN_0000257,2023-09-26,51,26759,624,0,0.307,Student,74972.94,180,0.1657,0,0,OH,home_improvement,1,8
LOAN_0000258,2023-11-16,40,109267,825,5,0.119,Auto,20170.18,48,0.03,1,0,IL,medical,1,0
LOAN_0000259,2025-06-18,24,66231,733,2,0.205,Personal,36701.88,24,0.1511,1,0,IL,vacation,1,2
LOAN_0000260,2024-10-12,38,95242,629,4,0.038,Auto,70561.54,72,0.1872,1,0,IL,medical,0,2
LOAN_0000261,2024-04-21,44,67435,524,6,0.204,Student,51389.32,120,0.2535,0,0,FL,education,1,3
LOAN_0000262,2024-09-20,37,20000,698,0,0.548,Mortgage,99032.11,300,0.0843,0,0,CA,medical,1,1
LOAN_0000263,2024-12-26,38,48009,847,13,0.239,Business,101205.6,48,0.03,0,0,MI,education,0,1
LOAN_0000264,2025-04-20,54,24744,678,2,0.11,Mortgage,104749.95,300,0.1197,0,0,NC,debt_consolidation,0,4
LOAN_0000265,2023-12-29,44,75233,744,4,0.262,Business,89138.71,48,0.0744,1,0,IL,debt_consolidation,0,2
LOAN_0000266,2023-11-10,62,20000,608,2,0.393,Personal,16703.46,24,0.2314,0,0,MI,debt_consolidation,1,12
LOAN_0000267,2024-05-31,38,93268,729,4,0.399,Auto,49248.07,60,0.076,1,1,IL,other,1,2
LOAN_0000268,2023-10-13,24,104186,599,8,0.301,Student,46371.04,180,0.2026,1,0,PA,vacation,1,3
LOAN_0000269,2024-02-14,59,20000,664,2,0.129,Personal,9915.62,60,0.1891,1,0,PA,medical,1,7
LOAN_0000270,2023-10-24,65,36556,850,7,0.371,Mortgage,110648.94,300,0.03,1,0,OH,other,0,13
LOAN_0000271,2024-09-12,61,40348,673,0,0.453,Mortgage,110558.89,240,0.1215,1,0,NY,medical,1,1
LOAN_0000272,2024-08-04,68,118709,496,16,0.57,Student,16707.43,120,0.2963,1,1,NY,medical,1,0
LOAN_0000273,2023-10-14,61,26424,681,3,0.027,Business,55483.42,48,0.1358,0,0,NY,vacation,1,0
LOAN_0000274,2024-04-08,55,56789,771,13,0.351,Personal,34746.35,48,0.1047,0,0,PA,medical,1,7
LOAN_0000275,2024-05-15,27,20000,688,8,0.675,Personal,11428.1,24,0.1816,0,0,PA,debt_consolidation,0,0
LOAN_0000276,2024-08-27,40,82408,618,6,0.088,Mortgage,344319.7,300,0.1902,1,0,IL,debt_consolidation,0,8
LOAN_0000277,2023-12-05,47,43759,675,1,0.353,Mortgage,182691.43,180,0.1032,1,0,MI,home_improvement,0,4
LOAN_0000278,2024-04-26,38,33449,606,9,0.297,Mortgage,111044.69,240,0.1823,0,0,NY,business,0,3
LOAN_0000279,2024-07-22,43,38678,691,18,0.581,Mortgage,164921.81,360,0.0906,0,0,PA,medical,1,13
LOAN_0000280,2025-06-05,18,129173,786,4,0.255,Student,76810.12,180,0.03,1,0,NC,home_improvement,0,0
LOAN_0000281,2023-11-09,31,30672,721,2,0.09,Mortgage,119521.61,360,0.0515,1,0,TX,business,1,0
LOAN_0000282,2025-03-10,63,31078,843,2,0.256,Mortgage,121320.19,240,0.03,1,0,NC,education,1,3
LOAN_0000283,2024-05-14,37,51075,661,4,0.608,Mortgage,184418.93,240,0.1212,0,0,FL,business,1,0
LOAN_0000284,2024-09-26,46,157140,850,9,0.457,Auto,75504.18,60,0.03,1,0,OH,business,1,0
LOAN_0000285,2025-06-10,54,39384,608,4,0.324,Mortgage,166926.36,300,0.1866,0,0,OH,home_improvement,1,0
LOAN_0000286,2024-01-09,75,40774,681,1,0.178,Mortgage,178553.1,240,0.0992,1,0,NC,debt_consolidation,0,5
LOAN_0000287,2024-12-09,53,46325,714,4,0.377,Mortgage,138666.7,180,0.0765,1,0,TX,business,1,3
LOAN_0000288,2025-08-28,34,38956,705,8,0.31,Auto,22802.53,36,0.0984,1,0,CA,business,1,3
LOAN_0000289,2024-02-16,48,51865,605,2,0.267,Auto,54772.9,48,0.2106,1,0,IL,other,1,9
LOAN_0000290,2024-08-19,62,61264,610,1,0.245,Business,202653.62,84,0.202,1,1,MI,vacation,1,0
LOAN_0000291,2025-05-08,58,25118,662,14,0.322,Personal,26993.77,24,0.2108,0,0,CA,other,1,2
LOAN_0000292,2024-12-24,36,67383,850,7,0.13,Auto,52919.69,48,0.03,1,0,IL,business,1,0
LOAN_0000293,2024-03-02,51,61863,609,6,0.68,Mortgage,123014.7,360,0.1619,0,0,PA,other,0,7
LOAN_0000294,2024-03-18,55,77187,751,7,0.118,Student,64964.52,120,0.0357,0,0,MI,medical,1,0
LOAN_0000295,2025-08-01,18,132599,850,3,0.216,Personal,8186.35,60,0.0377,1,0,TX,education,0,1
LOAN_0000296,2024-06-11,43,35876,702,2,0.331,Mortgage,120623.29,360,0.0851,1,0,FL,medical,0,8
LOAN_0000297,2025-09-01,54,20000,442,1,0.207,Business,45989.77,84,0.3805,0,0,GA,vacation,1,0
LOAN_0000298,2024-05-25,43,20000,850,6,0.434,Auto,64975.83,72,0.03,1,0,OH,medical,1,2
LOAN_0000299,2024-11-29,40,32999,848,0,0.149,Mortgage,101796.31,300,0.03,0,0,GA,home_improvement,1,0
LOAN_0000300,2024-09-25,46,53320,644,8,0.384,Mortgage,197595.35,240,0.143,1,0,CA,business,0,0
LOAN_0000301,2024-04-11,42,95451,722,10,0.064,Personal,42792.93,36,0.1468,0,0,NY,business,0,0
LOAN_0000302,2025-08-08,38,66873,755,6,0.189,Auto,22791.61,60,0.0431,0,0,FL,education,0,1
LOAN_0000303,2023-10-10,43,76447,510,3,0.395,Business,291985.67,84,0.3307,0,0,MI,medical,0,6
LOAN_0000304,2025-01-14,18,20000,532,6,0.219,Personal,31589.56,48,0.3416,0,0,NY,education,0,0
LOAN_0000305,2024-01-17,18,35166,626,2,0.132,Student,67748.67,240,0.1616,1,0,CA,home_improvement,1,2
LOAN_0000306,2024-07-09,18,46860,711,18,0.404,Auto,28932.78,72,0.0927,0,0,PA,home_improvement,1,5
LOAN_0000307,2024-11-02,51,47774,758,5,0.053,Mortgage,122778.33,180,0.03,0,0,GA,home_improvement,0,7
LOAN_0000308,2024-05-14,42,165888,783,3,0.07,Auto,63511.65,36,0.0362,1,0,GA,business,1,0
LOAN_0000309,2025-01-14,36,37199,612,32,0.067,Mortgage,136482.51,180,0.1792,1,0,OH,vacation,1,5
LOAN_0000310,2024-10-14,42,62216,674,10,0.191,Auto,73706.07,36,0.1382,1,0,MI,business,0,1
LOAN_0000311,2025-05-16,52,78105,785,11,0.173,Mortgage,117940.01,300,0.03,1,0,MI,education,1,3
LOAN_0000312,2024-09-05,38,34772,694,1,0.081,Mortgage,142295.72,240,0.0911,0,0,GA,education,1,2
LOAN_0000313,2023-12-12,40,71091,740,15,0.342,Personal,47525.56,48,0.123,1,0,TX,home_improvement,0,5
LOAN_0000314,2024-12-23,37,29401,722,6,0.297,Auto,70839.43,60,0.0809,1,0,NC,education,0,0
LOAN_0000315,2024-02-15,43,71914,850,1,0.295,Mortgage,241534.14,300,0.03,0,0,OH,business,0,2
LOAN_0000316,2025-07-07,29,160547,429,0,0.154,Auto,34069.54,60,0.3921,1,1,FL,business,1,5
LOAN_0000317,2024-07-11,39,29141,681,0,0.37,Mortgage,116715.07,180,0.0998,0,0,NC,home_improvement,1,1
LOAN_0000318,2025-04-11,40,20580,850,1,0.236,Personal,34032.73,48,0.03,1,0,NC,home_improvement,1,0
LOAN_0000319,2025-08-19,47,74641,627,5,0.485,Student,84681.02,240,0.1688,1,0,OH,vacation,1,9
LOAN_0000320,2025-07-05,48,57246,596,2,0.232,Mortgage,252296.24,300,0.2025,1,1,FL,education,1,0
LOAN_0000321,2024-06-12,32,59689,598,1,0.283,Mortgage,116020.79,300,0.1909,0,0,FL,medical,1,2
LOAN_0000322,2023-09-07,38,144796,554,12,0.178,Personal,39426.96,48,0.298,1,1,NY,debt_consolidation,0,0
LOAN_0000323,2025-01-10,48,84161,766,5,0.226,Auto,39929.18,60,0.03,1,0,NY,home_improvement,1,1
LOAN_0000324,2024-06-26,24,61345,521,8,0.388,Mortgage,187641.0,180,0.2629,0,0,OH,home_improvement,1,1
LOAN_0000325,2025-04-05,46,73151,790,3,0.375,Personal,33522.33,60,0.0745,1,1,NY,other,0,3
LOAN_0000326,2025-01-14,28,54538,675,0,0.11,Auto,41473.11,36,0.1261,1,0,NY,medical,1,0
LOAN_0000327,2025-06-23,35,54177,484,1,0.465,Personal,26226.68,60,0.3877,0,0,MI,business,1,5
LOAN_0000328,2025-01-05,18,36895,748,5,0.463,Mortgage,147418.84,240,0.0409,1,0,IL,business,1,4
LOAN_0000329,2025-04-18,36,45006,739,1,0.302,Mortgage,188760.01,300,0.0547,0,0,MI,home_improvement,0,1
LOAN_0000330,2023-12-19,42,180718,728,1,0.285,Student,30420.49,120,0.0727,1,0,FL,education,1,5
LOAN_0000331,2024-02-06,45,100362,606,5,0.397,Mortgage,270583.99,180,0.1898,1,0,OH,debt_consolidation,1,1
LOAN_0000332,2024-09-02,36,100708,725,0,0.23,Business,272722.13,24,0.1004,1,0,TX,business,1,3
LOAN_0000333,2024-01-27,51,20000,527,0,0.094,Auto,59652.58,60,0.2933,0,0,FL,debt_consolidation,0,2
LOAN_0000334,2025-04-02,47,96429,850,1,0.232,Auto,54045.93,60,0.03,0,0,NC,vacation,1,0
LOAN_0000335,2025-01-18,25,81507,669,1,0.247,Personal,39756.2,60,0.1824,1,0,GA,other,1,10
LOAN_0000336,2024-03-18,32,72733,850,3,0.479,Auto,52335.65,60,0.03,0,0,IL,education,1,6
LOAN_0000337,2024-10-27,51,20000,850,8,0.36,Mortgage,97410.75,300,0.03,1,0,TX,education,1,0
LOAN_0000338,2024-04-25,18,102898,673,0,0.392,Mortgage,430572.81,240,0.1262,0,0,PA,education,1,1
LOAN_0000339,2024-07-18,39,36307,656,12,0.539,Auto,20571.52,48,0.1468,0,0,MI,business,1,7
LOAN_0000340,2024-03-16,44,33914,652,0,0.47,Mortgage,124441.22,240,0.1463,0,0,IL,medical,1,0
LOAN_0000341,2024-09-13,53,105835,557,2,0.234,Mortgage,175397.7,300,0.249,1,1,GA,vacation,1,1
LOAN_0000342,2024-10-04,41,42264,823,5,0.217,Personal,36482.82,60,0.0522,1,0,MI,education,0,4
LOAN_0000343,2025-06-20,56,32868,615,8,0.268,Mortgage,104329.22,240,0.1715,1,0,IL,business,1,4
LOAN_0000344,2025-08-17,31,33041,524,11,0.122,Auto,59438.47,48,0.2887,1,0,OH,education,1,11
LOAN_0000345,2025-07-13,54,42546,685,7,0.529,Business,145765.59,48,0.1458,1,0,PA,business,0,9
LOAN_0000346,2025-03-05,45,40533,685,4,0.226,Auto,64116.73,36,0.108,1,0,FL,medical,1,9
LOAN_0000347,2024-12-13,46,107466,691,14,0.407,Mortgage,156440.86,300,0.1051,1,0,MI,debt_consolidation,1,1
LOAN_0000348,2024-03-24,36,47219,760,7,0.196,Auto,41146.47,36,0.0374,1,0,NY,education,1,1
LOAN_0000349,2024-03-18,54,202387,822,1,0.441,Mortgage,766777.32,240,0.03,1,0,PA,medical,0,1
LOAN_0000350,2025-01-06,32,59431,632,2,0.107,Mortgage,143721.32,360,0.1617,0,0,TX,home_improvement,1,2
LOAN_0000351,2024-12-08,40,61604,617,0,0.298,Auto,43772.02,48,0.1893,0,0,MI,home_improvement,1,2
LOAN_0000352,2024-07-02,64,27880,848,0,0.233,Mortgage,106084.24,180,0.03,0,0,TX,debt_consolidation,0,1
LOAN_0000353,2024-01-12,19,72239,772,4,0.458,Auto,15443.45,60,0.0357,0,0,GA,debt_consolidation,0,11
LOAN_0000354,2024-06-19,25,21753,546,3,0.48,Auto,28861.94,48,0.2784,0,0,NC,vacation,0,0
LOAN_0000355,2024-12-22,39,27471,507,14,0.4,Auto,43643.77,36,0.2891,0,0,OH,business,0,5
LOAN_0000356,2025-02-17,36,20000,733,4,0.366,Business,95187.04,24,0.0904,0,0,TX,medical,1,10
LOAN_0000357,2024-07-20,34,39940,468,16,0.094,Auto,29345.94,72,0.3565,1,0,IL,other,1,0
LOAN_0000358,2023-10-27,24,60019,680,1,0.513,Student,54890.0,240,0.1215,0,0,OH,medical,1,1
LOAN_0000359,2024-10-14,18,49942,655,4,0.28,Student,23204.76,180,0.1396,1,0,FL,vacation,1,4
LOAN_0000360,2025-04-23,50,28550,684,7,0.322,Mortgage,101054.68,240,0.1254,0,0,CA,debt_consolidation,1,1
LOAN_0000361,2024-06-10,18,24005,796,12,0.137,Personal,18863.79,60,0.0999,1,0,OH,education,1,2
LOAN_0000362,2024-02-20,31,20000,835,7,0.146,Mortgage,98141.43,300,0.03,0,0,PA,home_improvement,0,5
LOAN_0000363,2024-04-03,55,23097,784,0,0.161,Personal,14963.62,24,0.0906,0,0,GA,education,1,1
LOAN_0000364,2025-08-26,26,60239,730,1,0.673,Auto,74365.41,72,0.0776,0,0,PA,medical,1,2
LOAN_0000365,2025-01-10,64,48613,745,4,0.137,Mortgage,130593.26,240,0.0583,1,0,CA,medical,0,0
LOAN_0000366,2023-10-02,63,51063,581,3,0.386,Business,102724.17,36,0.2507,1,0,PA,business,1,1
LOAN_0000367,2023-12-04,20,45320,578,5,0.317,Student,46775.12,180,0.2263,0,0,IL,debt_consolidation,1,4
LOAN_0000368,2024-06-18,64,181026,826,3,0.559,Mortgage,463194.52,300,0.03,1,0,CA,medical,0,7
LOAN_0000369,2025-08-05,28,20000,604,10,0.346,Auto,79098.44,36,0.2064,1,0,OH,education,1,10
LOAN_0000370,2025-01-23,22,55352,752,3,0.5,Auto,73384.54,72,0.0592,1,0,GA,home_improvement,1,18
LOAN_0000371,2025-08-07,62,47764,598,5,0.365,Mortgage,100425.52,180,0.194,0,0,NC,business,1,5
LOAN_0000372,2024-11-21,58,36310,775,1,0.461,Student,34594.74,180,0.03,1,1,GA,business,1,6
LOAN_0000373,2024-05-10,51,76861,613,8,0.674,Mortgage,175225.95,180,0.1804,1,1,CA,debt_consolidation,1,3
LOAN_0000374,2025-01-13,50,32409,646,3,0.49,Mortgage,117855.19,360,0.1428,0,0,FL,other,1,0
LOAN_0000375,2024-07-02,18,94282,784,6,0.303,Personal,17563.14,36,0.0797,1,0,NY,home_improvement,1,0
LOAN_0000376,2024-03-26,51,35566,697,1,0.554,Mortgage,155570.65,360,0.1017,0,0,PA,other,1,2
LOAN_0000377,2025-03-28,48,55497,728,5,0.502,Personal,43081.44,36,0.1414,1,0,PA,debt_consolidation,1,16
LOAN_0000378,2025-02-15,41,28634,850,0,0.325,Business,83864.56,84,0.03,1,1,NY,medical,0,4
LOAN_0000379,2025-08-07,40,34102,800,9,0.444,Mortgage,100437.29,180,0.03,1,0,NY,debt_consolidation,1,22
LOAN_0000380,2023-12-08,49,163197,545,15,0.436,Auto,25488.26,48,0.268,1,0,NC,debt_consolidation,1,1
LOAN_0000381,2024-06-30,45,20748,582,1,0.07,Mortgage,99618.08,300,0.2174,0,0,MI,home_improvement,0,0
LOAN_0000382,2024-09-23,26,58700,720,2,0.406,Student,71410.43,180,0.0735,1,0,FL,debt_consolidation,1,2
LOAN_0000383,2024-02-23,36,72878,562,16,0.083,Mortgage,308394.41,300,0.2223,0,0,NY,other,1,0
LOAN_0000384,2025-08-27,61,54205,735,0,0.18,Mortgage,155739.28,180,0.0618,1,0,CA,other,1,6
LOAN_0000385,2023-10-15,28,41213,833,0,0.436,Personal,28830.07,24,0.03,0,0,FL,other,1,6
LOAN_0000386,2024-04-25,41,50501,775,15,0.393,Mortgage,221123.06,180,0.0351,0,0,GA,medical,0,5
LOAN_0000387,2024-09-14,23,34054,800,4,0.228,Personal,34209.53,36,0.07,1,0,FL,education,1,0
LOAN_0000388,2024-09-04,59,21950,738,5,0.141,Mortgage,102054.68,300,0.0559,1,0,MI,other,0,3
LOAN_0000389,2025-06-10,32,67359,673,4,0.35,Auto,48970.06,48,0.1216,0,0,NC,business,0,1
LOAN_0000390,2024-03-04,27,40834,850,0,0.174,Auto,72743.85,60,0.03,1,0,GA,business,1,11
LOAN_0000391,2023-10-15,52,60126,535,0,0.169,Mortgage,183847.02,300,0.257,0,0,PA,education,0,7
LOAN_0000392,2024-09-09,25,73193,628,10,0.454,Auto,71213.18,36,0.184,0,0,MI,education,1,6
LOAN_0000393,2024-05-13,33,70506,752,4,0.285,Auto,16414.87,60,0.0614,0,0,MI,business,0,4
LOAN_0000394,2024-01-25,39,50500,850,0,0.35,Personal,20309.73,60,0.03,1,0,PA,education,1,17
LOAN_0000395,2025-07-25,55,58917,611,4,0.253,Business,159110.7,24,0.2248,0,0,PA,education,0,3
LOAN_0000396,2024-12-04,36,36387,694,2,0.423,Personal,7477.59,60,0.181,1,0,IL,home_improvement,0,2
LOAN_0000397,2025-03-26,50,90199,567,2,0.418,Business,414404.27,24,0.2559,0,0,MI,vacation,0,5
LOAN_0000398,2023-11-22,29,54840,718,15,0.483,Mortgage,249550.69,240,0.0654,1,0,IL,debt_consolidation,1,10
LOAN_0000399,2023-11-13,39,84843,850,12,0.172,Auto,36463.15,36,0.03,1,0,NY,medical,1,0
LOAN_0000400,2025-01-12,56,32232,619,8,0.291,Personal,35808.37,48,0.2512,0,0,OH,business,0,3
LOAN_0000401,2025-08-20,18,47165,840,12,0.445,Personal,31332.04,48,0.0374,1,0,PA,medical,1,2
LOAN_0000402,2023-09-10,33,29790,738,0,0.71,Personal,13851.57,48,0.1453,0,0,PA,medical,0,0
LOAN_0000403,2024-12-29,18,128321,752,3,0.168,Personal,38141.43,24,0.1152,1,0,MI,other,1,8
LOAN_0000404,2024-05-23,27,99303,761,12,0.336,Student,14743.21,240,0.0464,1,0,NY,education,0,3
LOAN_0000405,2024-09-03,22,35093,700,2,0.184,Mortgage,109840.08,180,0.0943,1,0,IL,education,1,14
LOAN_0000406,2024-06-29,50,57620,777,1,0.105,Personal,45370.0,24,0.0754,1,0,PA,medical,1,9
LOAN_0000407,2025-07-02,18,55269,798,4,0.154,Student,64657.96,240,0.03,1,0,CA,business,1,1
LOAN_0000408,2025-08-16,50,158403,707,0,0.047,Personal,45333.81,36,0.1836,1,0,FL,business,1,0
LOAN_0000409,2025-01-01,33,34580,623,3,0.045,Personal,43774.51,36,0.2604,0,0,FL,home_improvement,0,2
LOAN_0000410,2025-03-28,47,218787,822,13,0.173,Mortgage,599321.22,240,0.03,1,0,CA,education,1,6
LOAN_0000411,2024-06-07,21,44286,670,9,0.344,Business,90004.89,24,0.1462,0,0,PA,other,1,1
LOAN_0000412,2024-09-19,23,43468,695,13,0.202,Mortgage,138172.64,360,0.0747,1,0,FL,debt_consolidation,1,5
LOAN_0000413,2023-09-16,51,38374,693,0,0.373,Auto,78281.05,72,0.1242,1,0,MI,education,1,3
LOAN_0000414,2024-02-20,57,20000,713,0,0.174,Auto,46011.24,36,0.1004,1,0,IL,business,0,1
LOAN_0000415,2024-10-14,18,61747,745,0,0.145,Mortgage,247027.38,300,0.0391,1,0,TX,vacation,1,2
LOAN_0000416,2025-08-28,41,84005,763,3,0.269,Mortgage,255817.88,360,0.0405,1,0,TX,education,1,9
LOAN_0000417,2025-07-26,59,20000,562,12,0.502,Mortgage,99771.55,180,0.2271,0,0,TX,other,1,0
LOAN_0000418,2024-11-30,40,42632,565,3,0.111,Mortgage,187750.23,180,0.2364,0,0,TX,other,0,2
LOAN_0000419,2024-12-15,45,34400,598,2,0.083,Auto,53847.79,48,0.2212,0,0,GA,medical,1,1
LOAN_0000420,2023-11-20,21,56732,544,4,0.378,Mortgage,255535.03,180,0.2345,0,0,OH,medical,1,13
LOAN_0000421,2023-10-05,38,52949,671,6,0.1,Personal,6160.8,60,0.2072,1,0,IL,debt_consolidation,1,2
LOAN_0000422,2023-12-06,45,25127,754,0,0.153,Personal,46950.04,36,0.1149,0,0,PA,debt_consolidation,0,0
LOAN_0000423,2024-01-28,30,61135,623,0,0.628,Auto,38664.2,48,0.1884,0,0,FL,home_improvement,1,4
LOAN_0000424,2023-12-23,41,61358,770,5,0.343,Mortgage,103986.87,180,0.03,1,0,GA,vacation,0,1
LOAN_0000425,2025-01-22,42,103115,667,9,0.536,Personal,11751.76,24,0.1985,1,1,TX,business,1,2
LOAN_0000426,2025-03-02,40,113212,664,0,0.242,Mortgage,455642.14,180,0.1325,1,1,IL,education,1,2
LOAN_0000427,2025-08-24,42,29699,659,0,0.392,Personal,35051.6,36,0.1985,0,0,FL,home_improvement,0,3
LOAN_0000428,2024-04-04,53,44070,845,2,0.417,Auto,48901.3,48,0.03,1,0,NY,medical,1,2
LOAN_0000429,2024-05-12,30,59975,650,2,0.352,Personal,12948.57,48,0.2089,0,0,FL,home_improvement,1,8
LOAN_0000430,2024-08-10,45,253202,772,1,0.381,Personal,38366.44,48,0.1026,1,1,PA,vacation,1,0
LOAN_0000431,2023-12-09,57,50509,716,8,0.395,Business,74563.14,36,0.1175,1,0,NC,medical,1,1
LOAN_0000432,2024-04-29,42,56553,690,4,0.234,Mortgage,270686.34,360,0.1114,1,0,FL,home_improvement,0,1
LOAN_0000433,2024-11-23,53,104743,617,0,0.295,Auto,33319.87,72,0.1965,0,0,IL,business,1,1
LOAN_0000434,2024-08-30,37,44739,527,5,0.422,Personal,41455.76,24,0.33,0,0,NY,debt_consolidation,0,0
LOAN_0000435,2024-03-01,41,77015,848,2,0.199,Business,228810.48,84,0.03,0,0,NY,medical,0,0
LOAN_0000436,2024-02-24,45,51514,661,10,0.176,Business,112356.32,60,0.1677,1,1,CA,home_improvement,0,25
LOAN_0000437,2025-03-15,41,62607,822,8,0.229,Auto,59481.06,72,0.03,1,0,CA,other,1,0
LOAN_0000438,2025-01-27,23,37424,795,0,0.21,Auto,41295.63,60,0.03,1,1,PA,vacation,1,14
LOAN_0000439,2024-08-25,40,45589,676,3,0.266,Mortgage,172012.53,300,0.1078,0,0,CA,business,0,3
LOAN_0000440,2025-03-10,28,20000,770,6,0.276,Personal,36201.33,60,0.0794,0,0,OH,vacation,1,8
LOAN_0000441,2024-04-06,18,30287,815,2,0.178,Personal,6035.26,60,0.0416,1,0,TX,vacation,1,1
LOAN_0000442,2024-05-19,18,53633,647,4,0.336,Mortgage,251540.52,300,0.1396,1,0,NY,business,1,0
LOAN_0000443,2024-02-29,47,45295,677,3,0.272,Mortgage,207137.72,300,0.1315,0,0,MI,other,1,0
LOAN_0000444,2024-10-27,65,114310,686,2,0.243,Auto,50266.33,36,0.1233,1,0,FL,vacation,1,0
LOAN_0000445,2024-12-01,24,31415,637,1,0.201,Personal,31514.52,60,0.2228,1,0,CA,business,1,3
LOAN_0000446,2025-07-29,37,109246,766,3,0.202,Mortgage,212312.3,300,0.03,1,0,TX,vacation,1,0
LOAN_0000447,2023-11-04,53,39806,495,15,0.231,Personal,35000.96,60,0.3707,0,0,NY,education,1,0
LOAN_0000448,2025-05-26,23,62555,451,2,0.45,Auto,70696.77,36,0.3622,0,0,NC,home_improvement,1,4
LOAN_0000449,2024-03-11,36,61067,563,11,0.333,Personal,40023.49,24,0.3172,1,0,FL,education,1,0
LOAN_0000450,2024-04-06,20,85287,613,12,0.069,Auto,55017.87,36,0.2104,1,0,CA,business,0,2
LOAN_0000451,2024-08-19,27,175834,701,0,0.415,Student,75546.59,120,0.1033,0,0,FL,home_improvement,1,2
LOAN_0000452,2025-06-04,70,84999,812,3,0.3,Personal,42558.4,36,0.0709,1,0,CA,other,1,7
LOAN_0000453,2024-05-09,52,32258,728,3,0.45,Mortgage,134939.14,360,0.0628,0,0,IL,vacation,1,2
LOAN_0000454,2023-10-29,53,37792,542,7,0.297,Business,177012.45,60,0.2824,0,0,NY,business,1,2
LOAN_0000455,2023-10-23,35,28593,647,0,0.502,Auto,78918.46,36,0.1658,0,0,PA,business,0,0
LOAN_0000456,2025-06-11,56,30086,608,31,0.592,Personal,39755.11,48,0.2765,0,0,NY,business,1,1
LOAN_0000457,2024-06-06,28,65516,826,0,0.257,Student,10697.01,120,0.03,1,0,FL,vacation,1,0
LOAN_0000458,2024-02-11,57,64010,710,4,0.149,Auto,32163.98,72,0.1041,0,0,NC,medical,1,0
LOAN_0000459,2023-11-29,18,20000,798,1,0.285,Personal,46048.83,60,0.0635,1,0,FL,medical,0,1
LOAN_0000460,2025-08-30,39,39954,477,1,0.229,Auto,35449.67,48,0.3295,0,0,TX,education,1,0
LOAN_0000461,2025-06-18,76,31042,771,2,0.677,Business,44230.2,24,0.0556,0,0,GA,debt_consolidation,1,2
