customer_id,age,income,credit_score,account_age_months,state,risk_profile
CUST_000587,77,81177,688,133,CA,LOW
CUST_000588,59,54946,666,161,MI,LOW
CUST_000589,47,62657,803,171,FL,LOW
CUST_000590,36,28811,522,147,MI,LOW
CUST_000591,34,33692,406,32,MI,LOW
CUST_000592,73,17737,654,121,CA,LOW
CUST_000593,36,27935,736,215,MI,HIGH
CUST_000594,45,46482,698,3,GA,LOW
CUST_000595,75,69427,827,129,IL,LOW
CUST_000596,72,20877,732,228,MI,LOW
CUST_000597,43,30249,612,169,FL,MEDIUM
CUST_000598,54,33669,400,220,TX,MEDIUM
CUST_000599,43,18071,651,48,NC,LOW
CUST_000600,70,48809,803,167,PA,LOW
CUST_000601,79,25285,632,133,CA,MEDIUM
CUST_000602,40,32935,683,77,GA,LOW
CUST_000603,26,28970,730,11,MI,HIGH
CUST_000604,29,24473,558,238,NY,LOW
CUST_000605,70,36187,754,22,NC,LOW
CUST_000606,18,32604,850,215,OH,MEDIUM
CUST_000607,75,30153,659,192,TX,LOW
CUST_000608,75,25229,544,12,FL,LOW
CUST_000609,18,42606,672,53,TX,LOW
CUST_000610,64,83017,413,55,PA,MEDIUM
CUST_000611,51,38946,720,53,NC,LOW
CUST_000612,49,59758,734,21,MI,LOW
CUST_000613,79,18122,850,19,NC,LOW
CUST_000614,71,39296,656,197,CA,MEDIUM
CUST_000615,65,20979,729,88,MI,LOW
CUST_000616,42,17353,576,94,PA,LOW
CUST_000617,57,25092,637,200,CA,LOW
CUST_000618,62,65903,496,66,FL,MEDIUM
CUST_000619,70,58396,656,59,OH,MEDIUM
CUST_000620,18,41007,643,177,FL,LOW
CUST_000621,33,16876,715,226,NC,MEDIUM
CUST_000622,78,32920,605,59,MI,LOW
CUST_000623,56,42228,690,151,IL,LOW
CUST_000624,22,39646,639,3,NC,MEDIUM
CUST_000625,39,14444,640,184,CA,LOW
CUST_000626,46,23268,689,116,FL,LOW
CUST_000627,72,35170,684,58,OH,MEDIUM
CUST_000628,20,47483,771,216,NY,LOW
CUST_000629,29,12111,665,62,NC,LOW
CUST_000630,43,33487,638,146,TX,MEDIUM
CUST_000631,33,39008,658,189,FL,LOW
CUST_000632,68,55537,594,126,FL,LOW
CUST_000633,54,51350,636,239,GA,LOW
CUST_000634,39,48595,850,37,NY,LOW
CUST_000635,74,24343,570,182,IL,LOW
CUST_000636,46,13988,646,113,NY,LOW
CUST_000637,31,29836,633,95,PA,LOW
CUST_000638,45,59923,650,78,NC,MEDIUM
CUST_000639,22,72891,640,193,NC,LOW
CUST_000640,64,51806,713,142,CA,LOW
CUST_000641,66,45011,474,105,FL,MEDIUM
CUST_000642,47,43906,804,5,FL,MEDIUM
CUST_000643,63,27499,755,95,CA,LOW
CUST_000644,79,34029,530,223,MI,LOW
CUST_000645,69,83661,407,222,NY,LOW
CUST_000646,22,22668,562,228,PA,LOW
CUST_000647,29,81421,650,190,MI,LOW
CUST_000648,33,30914,850,129,TX,LOW
CUST_000649,43,70454,745,63,NC,LOW
CUST_000650,43,17972,463,195,TX,HIGH
CUST_000651,65,48676,597,20,TX,MEDIUM
CUST_000652,38,25124,673,43,NC,LOW
CUST_000653,56,17896,710,235,TX,LOW
CUST_000654,53,40508,522,85,PA,MEDIUM
CUST_000655,50,60158,663,94,PA,MEDIUM
CUST_000656,79,23802,593,42,CA,HIGH
CUST_000657,47,17162,547,108,OH,LOW
CUST_000658,54,34685,711,94,NC,LOW
CUST_000659,40,34762,772,197,NC,MEDIUM
CUST_000660,75,47770,780,74,NC,LOW
CUST_000661,27,58384,748,216,NY,MEDIUM
CUST_000662,71,35252,620,109,CA,LOW
CUST_000663,22,91835,765,115,PA,MEDIUM
CUST_000664,53,40624,717,167,PA,LOW
CUST_000665,51,30539,696,190,FL,LOW
CUST_000666,69,16223,606,176,GA,LOW
CUST_000667,48,31846,620,125,IL,HIGH
CUST_000668,27,30693,688,6,OH,LOW
CUST_000669,75,58697,850,202,NC,LOW
CUST_000670,36,45763,716,123,CA,LOW
CUST_000671,75,20137,606,42,NC,MEDIUM
CUST_000672,49,39581,580,58,FL,LOW
CUST_000673,18,50805,620,171,OH,LOW
CUST_000674,73,77965,850,10,FL,LOW
CUST_000675,22,56599,632,89,FL,LOW
CUST_000676,62,53126,788,78,FL,LOW
CUST_000677,21,37423,634,111,PA,LOW
CUST_000678,33,44097,711,39,IL,MEDIUM
CUST_000679,41,67829,775,141,NY,LOW
CUST_000680,33,18650,611,203,NC,LOW
CUST_000681,72,30493,603,167,PA,MEDIUM
CUST_000682,19,24679,850,11,MI,MEDIUM
CUST_000683,66,43895,798,110,PA,MEDIUM
CUST_000684,45,67178,774,16,NC,LOW
CUST_000685,49,26943,774,33,CA,LOW
CUST_000686,44,10991,735,233,OH,LOW
CUST_000687,37,29551,850,233,TX,LOW
CUST_000688,41,57339,685,188,FL,LOW
CUST_000689,29,47515,749,224,CA,MEDIUM
CUST_000690,67,44985,505,59,TX,LOW
CUST_000691,52,31571,581,202,OH,LOW
CUST_000692,77,19158,535,51,PA,LOW
CUST_000693,50,46987,832,15,CA,LOW
CUST_000694,50,23929,373,208,NC,LOW
CUST_000695,78,108233,631,43,FL,LOW
CUST_000696,68,48303,320,27,OH,LOW
CUST_000697,60,27164,580,56,FL,LOW
CUST_000698,54,26750,621,121,OH,MEDIUM
CUST_000699,29,34666,846,113,IL,LOW
CUST_000700,20,32216,727,60,CA,MEDIUM
CUST_000701,18,63475,580,115,FL,LOW
CUST_000702,50,39863,807,109,TX,MEDIUM
CUST_000703,57,25189,682,224,PA,LOW
CUST_000704,27,93453,684,198,PA,MEDIUM
CUST_000705,60,37221,535,175,CA,LOW
CUST_000706,61,53338,561,112,NY,LOW
CUST_000707,46,26792,580,100,NY,LOW
CUST_000708,30,43545,685,8,MI,LOW
CUST_000709,29,42427,689,191,FL,LOW
CUST_000710,48,14117,850,217,NC,MEDIUM
CUST_000711,63,99472,726,135,NY,LOW
CUST_000712,19,69239,355,81,GA,LOW
CUST_000713,78,29774,711,222,CA,LOW
CUST_000714,68,20928,505,130,GA,LOW
CUST_000715,67,43207,564,145,TX,LOW
CUST_000716,52,37924,582,121,IL,LOW
CUST_000717,40,43383,600,4,CA,MEDIUM
CUST_000718,34,39966,514,26,CA,LOW
CUST_000719,43,46775,704,78,PA,MEDIUM
CUST_000720,25,74880,510,72,TX,LOW
CUST_000721,46,48245,722,197,GA,MEDIUM
CUST_000722,43,21486,850,133,FL,LOW
CUST_000723,27,71774,520,128,PA,MEDIUM
CUST_000724,43,82479,645,5,MI,LOW
CUST_000725,79,175611,377,91,NC,LOW
CUST_000726,51,20707,643,69,GA,LOW
CUST_000727,68,41004,757,3,FL,LOW
CUST_000728,58,12822,766,166,MI,LOW
CUST_000729,24,47885,689,94,GA,LOW
CUST_000730,21,27609,786,1,OH,LOW
CUST_000731,75,95008,850,136,IL,MEDIUM
CUST_000732,70,24653,850,13,OH,HIGH
CUST_000733,67,15605,617,212,OH,LOW
CUST_000734,62,28691,505,198,MI,LOW
CUST_000735,28,13524,631,178,NY,LOW
CUST_000736,46,52867,566,112,OH,MEDIUM
CUST_000737,73,12931,734,8,TX,MEDIUM
CUST_000738,53,36835,538,158,GA,HIGH
CUST_000739,42,12849,671,113,GA,MEDIUM
CUST_000740,38,30941,780,168,NC,MEDIUM
CUST_000741,78,82593,667,79,FL,HIGH
CUST_000742,74,43491,566,122,MI,LOW
CUST_000743,53,23582,820,74,TX,MEDIUM
CUST_000744,27,35753,454,127,NC,MEDIUM
CUST_000745,54,36644,640,161,NC,LOW
CUST_000746,26,45996,675,201,NY,LOW
CUST_000747,41,18335,681,113,PA,LOW
CUST_000748,52,48838,701,52,TX,MEDIUM
CUST_000749,66,9393,753,121,IL,LOW
CUST_000750,52,26504,675,33,NY,LOW
CUST_000751,65,28448,635,73,FL,MEDIUM
CUST_000752,53,49844,631,206,TX,LOW
CUST_000753,35,36728,606,96,NY,MEDIUM
CUST_000754,66,17983,774,37,PA,MEDIUM
CUST_000755,56,22192,602,198,TX,HIGH
CUST_000756,49,40108,781,69,FL,LOW
CUST_000757,41,34907,682,132,PA,MEDIUM
CUST_000758,40,27185,617,60,IL,LOW
CUST_000759,79,28554,754,208,FL,LOW
CUST_000760,49,51435,592,74,FL,LOW
CUST_000761,54,28033,756,31,NY,LOW
CUST_000762,29,34750,705,223,MI,HIGH
CUST_000763,66,107470,608,14,FL,LOW
CUST_000764,72,17821,743,205,GA,MEDIUM
CUST_000765,30,14386,745,60,IL,LOW
CUST_000766,40,53733,818,68,MI,LOW
CUST_000767,42,25865,795,128,MI,LOW
CUST_000768,52,30973,738,238,GA,LOW
CUST_000769,58,24573,544,26,PA,HIGH
CUST_000770,47,31891,850,152,MI,MEDIUM
CUST_000771,34,80762,511,184,IL,LOW
CUST_000772,66,54234,793,137,FL,MEDIUM
CUST_000773,79,55888,731,35,MI,LOW
CUST_000774,37,17888,539,106,NC,LOW
CUST_000775,65,20423,665,207,MI,LOW
CUST_000776,42,8782,670,24,IL,LOW
CUST_000777,39,24229,836,159,MI,HIGH
CUST_000778,30,58591,594,83,PA,LOW
CUST_000779,76,47026,648,194,OH,LOW
CUST_000780,36,32508,399,194,CA,LOW
CUST_000781,66,35912,850,169,NC,LOW
CUST_000782,53,25733,551,36,GA,LOW
CUST_000783,29,40230,719,101,IL,LOW
CUST_000784,78,53259,667,34,TX,MEDIUM
CUST_000785,58,16188,668,121,IL,LOW
CUST_000786,36,42185,777,39,IL,LOW
CUST_000787,29,57885,850,211,NC,LOW
CUST_000788,26,29508,710,230,OH,LOW
CUST_000789,24,51552,758,23,NY,MEDIUM
CUST_000790,45,148349,719,80,IL,LOW
CUST_000791,31,34469,802,238,NC,LOW
CUST_000792,48,44207,624,172,NY,LOW
CUST_000793,69,25108,809,70,GA,HIGH
CUST_000794,36,39760,813,186,TX,MEDIUM
CUST_000795,75,45712,809,59,FL,LOW
CUST_000796,64,40031,600,154,NY,LOW
CUST_000797,33,21810,659,22,NC,LOW
CUST_000798,70,40262,708,109,PA,MEDIUM
CUST_000799,22,75440,515,111,NC,LOW
CUST_000800,52,45447,850,88,GA,LOW
CUST_000801,29,58746,678,238,NC,LOW
CUST_000802,42,32257,714,40,IL,LOW
CUST_000803,69,52836,610,85,PA,LOW
CUST_000804,76,41757,520,94,OH,LOW
CUST_000805,38,22573,607,11,IL,LOW
CUST_000806,53,42585,706,117,CA,LOW
CUST_000807,70,22118,760,9,NC,LOW
CUST_000808,40,26464,699,12,NY,LOW
CUST_000809,33,39921,721,154,OH,LOW
CUST_000810,74,42134,639,38,GA,MEDIUM
CUST_000811,56,20037,739,131,GA,LOW
CUST_000812,62,61512,850,126,CA,LOW
CUST_000813,70,48339,764,225,MI,MEDIUM
CUST_000814,59,25530,777,143,OH,LOW
CUST_000815,75,16834,715,175,NC,LOW
CUST_000816,56,33777,499,133,TX,LOW
CUST_000817,31,29057,554,54,GA,LOW
CUST_000818,48,38429,734,24,GA,LOW
CUST_000819,75,30286,678,139,NC,LOW
CUST_000820,22,13310,732,121,GA,MEDIUM
CUST_000821,52,29906,850,119,IL,MEDIUM
CUST_000822,40,31169,767,161,IL,LOW
CUST_000823,46,49852,831,215,TX,MEDIUM
CUST_000824,60,25614,691,74,PA,LOW
CUST_000825,28,84064,583,185,MI,LOW
CUST_000826,35,13963,673,180,TX,LOW
CUST_000827,64,69953,583,192,NY,LOW
CUST_000828,29,32462,850,171,OH,LOW
CUST_000829,26,55814,774,220,MI,LOW
CUST_000830,27,37793,742,231,TX,LOW
CUST_000831,75,64201,828,121,FL,MEDIUM
CUST_000832,61,29921,437,209,MI,LOW
CUST_000833,34,20966,750,128,GA,LOW
CUST_000834,78,73884,522,44,CA,LOW
CUST_000835,55,34312,679,90,NC,LOW
CUST_000836,24,40569,642,217,PA,MEDIUM
CUST_000837,63,67330,759,164,NY,HIGH
CUST_000838,30,21677,707,12,TX,MEDIUM
CUST_000839,57,48910,841,184,IL,MEDIUM
CUST_000840,59,27039,607,3,PA,LOW
CUST_000841,26,33993,765,50,NC,LOW
CUST_000842,67,37651,699,157,NY,LOW
CUST_000843,44,17152,483,108,IL,HIGH
CUST_000844,75,24601,569,216,OH,LOW
CUST_000845,19,71363,662,211,OH,LOW
CUST_000846,22,56562,813,205,FL,LOW
CUST_000847,46,35195,735,16,TX,LOW
CUST_000848,54,41009,539,168,GA,LOW
CUST_000849,55,31347,663,27,NY,MEDIUM
CUST_000850,36,71560,850,123,IL,LOW
CUST_000851,25,32853,693,70,MI,MEDIUM
CUST_000852,65,40778,640,42,IL,MEDIUM
CUST_000853,62,64409,739,185,CA,MEDIUM
CUST_000854,18,24619,771,138,OH,MEDIUM
CUST_000855,39,79173,625,125,FL,LOW
CUST_000856,69,16894,740,166,MI,HIGH
CUST_000857,34,82028,640,136,NY,LOW
CUST_000858,24,30141,766,146,GA,MEDIUM
CUST_000859,42,32165,700,224,FL,LOW
CUST_000860,62,14115,737,145,CA,LOW
CUST_000861,21,28929,588,58,GA,LOW
CUST_000862,53,21592,581,106,OH,LOW
CUST_000863,23,26800,793,66,TX,MEDIUM
CUST_000864,77,33905,670,172,TX,MEDIUM
CUST_000865,48,58623,714,84,OH,LOW
CUST_000866,36,40287,643,202,NY,LOW
CUST_000867,78,42354,787,9,IL,MEDIUM
CUST_000868,61,20999,607,176,OH,LOW
CUST_000869,71,23379,663,167,PA,MEDIUM
CUST_000870,56,89264,774,105,MI,LOW
CUST_000871,44,25144,820,89,OH,LOW
CUST_000872,27,83125,617,89,NY,HIGH
CUST_000873,43,32159,850,88,OH,LOW
CUST_000874,36,36357,717,6,NY,LOW
CUST_000875,56,62018,554,158,OH,MEDIUM
CUST_000876,79,68593,724,123,GA,MEDIUM
CUST_000877,20,34358,634,74,MI,HIGH
CUST_000878,62,29907,732,103,GA,LOW
CUST_000879,30,35314,674,223,IL,LOW
CUST_000880,67,43001,688,146,OH,LOW
CUST_000881,45,56706,570,171,GA,LOW
CUST_000882,79,36392,798,33,FL,MEDIUM
CUST_000883,75,49485,541,181,NY,LOW
CUST_000884,37,82386,546,184,OH,LOW
CUST_000885,45,43943,724,147,CA,MEDIUM
CUST_000886,25,42439,850,87,NY,HIGH
CUST_000887,78,16992,637,69,MI,LOW
CUST_000888,58,9746,764,124,OH,LOW
CUST_000889,56,44098,808,26,MI,MEDIUM
CUST_000890,18,34633,777,157,CA,LOW
CUST_000891,20,28074,642,152,OH,MEDIUM
CUST_000892,30,41017,549,6,IL,MEDIUM
CUST_000893,45,35235,415,182,TX,LOW
CUST_000894,79,63824,648,39,NY,LOW
CUST_000895,74,37913,821,4,OH,LOW
CUST_000896,77,24997,545,128,NC,LOW
CUST_000897,66,59580,764,58,NC,LOW
CUST_000898,42,32579,565,48,MI,MEDIUM
CUST_000899,73,47252,692,60,MI,MEDIUM
CUST_000900,50,28603,764,234,GA,LOW
CUST_000901,55,26241,600,26,NY,HIGH
CUST_000902,70,37876,700,207,CA,LOW
CUST_000903,23,36549,630,77,GA,MEDIUM
CUST_000904,75,46162,764,168,NY,LOW
CUST_000905,61,31750,708,86,FL,LOW
CUST_000906,62,14498,686,123,FL,LOW
CUST_000907,49,29249,850,205,NY,LOW
CUST_000908,62,54009,759,56,FL,LOW
CUST_000909,78,31298,597,39,OH,MEDIUM
CUST_000910,64,32106,669,81,PA,LOW
CUST_000911,38,59467,670,228,MI,HIGH
CUST_000912,33,25438,689,167,PA,LOW
CUST_000913,71,16791,850,176,FL,LOW
CUST_000914,38,33512,724,25,NY,LOW
CUST_000915,28,28507,435,162,IL,HIGH
CUST_000916,77,22401,614,127,TX,LOW
CUST_000917,54,33266,448,149,TX,LOW
CUST_000918,53,46432,640,25,FL,MEDIUM
CUST_000919,52,36147,441,89,IL,LOW
CUST_000920,36,42340,575,22,NY,LOW
CUST_000921,37,89922,497,23,PA,LOW
CUST_000922,74,30594,726,153,PA,LOW
CUST_000923,35,41738,680,206,GA,LOW
CUST_000924,64,28152,716,206,NY,MEDIUM
CUST_000925,58,23785,667,154,GA,MEDIUM
CUST_000926,66,27106,512,232,GA,LOW
CUST_000927,31,28584,741,30,FL,LOW
CUST_000928,32,43466,850,218,OH,LOW
CUST_000929,48,117540,729,166,OH,LOW
CUST_000930,18,25386,628,214,CA,LOW
CUST_000931,70,29486,508,231,CA,LOW
CUST_000932,71,35187,571,103,GA,LOW
CUST_000933,71,44262,734,162,CA,LOW
CUST_000934,20,41430,808,217,TX,MEDIUM
CUST_000935,33,69012,711,228,PA,MEDIUM
CUST_000936,40,10794,775,77,GA,LOW
CUST_000937,74,11009,764,221,IL,MEDIUM
CUST_000938,28,28340,740,234,IL,LOW
CUST_000939,29,62859,600,73,FL,LOW
CUST_000940,27,16600,700,143,FL,MEDIUM
CUST_000941,49,8072,578,95,OH,MEDIUM
CUST_000942,33,48319,682,172,PA,LOW
CUST_000943,25,41020,719,219,GA,LOW
CUST_000944,55,21055,850,95,PA,MEDIUM
CUST_000945,29,22186,522,138,MI,LOW
CUST_000946,41,22362,737,117,OH,LOW
CUST_000947,45,38379,850,37,MI,MEDIUM
CUST_000948,70,26551,771,7,MI,LOW
CUST_000949,25,46491,779,124,IL,LOW
CUST_000950,75,8714,750,32,PA,HIGH
CUST_000951,45,23660,835,11,CA,LOW
CUST_000952,53,20681,549,176,TX,LOW
CUST_000953,43,31946,513,109,GA,LOW
CUST_000954,25,27749,679,92,TX,LOW
CUST_000955,75,54117,420,196,CA,LOW
CUST_000956,77,14333,827,48,TX,LOW
CUST_000957,67,37150,826,45,FL,LOW
CUST_000958,45,48010,627,95,GA,LOW
CUST_000959,45,91887,635,221,NC,LOW
CUST_000960,54,28541,671,33,FL,LOW
CUST_000961,58,42711,686,118,OH,LOW
CUST_000962,53,14736,695,132,CA,LOW
CUST_000963,44,10982,746,47,NC,LOW
CUST_000964,71,55402,659,122,FL,LOW
CUST_000965,34,36214,793,218,NC,MEDIUM
CUST_000966,26,65464,733,53,TX,MEDIUM
CUST_000967,50,18275,607,126,IL,LOW
CUST_000968,70,47096,840,159,CA,LOW
CUST_000969,37,92448,517,159,TX,LOW
CUST_000970,30,44795,668,27,IL,LOW
CUST_000971,45,41701,796,89,PA,LOW
CUST_000972,65,36471,593,176,GA,LOW
CUST_000973,46,16556,717,36,CA,LOW
CUST_000974,30,71523,745,177,TX,HIGH
CUST_000975,63,26757,576,159,CA,LOW
CUST_000976,52,46734,671,235,IL,MEDIUM
CUST_000977,78,16622,661,101,GA,LOW
CUST_000978,23,20136,613,122,FL,LOW
CUST_000979,35,74424,850,237,NC,LOW
CUST_000980,68,30526,588,172,PA,HIGH
CUST_000981,22,75104,800,125,PA,LOW
CUST_000982,64,34922,632,59,IL,LOW
CUST_000983,42,14458,549,23,MI,LOW
CUST_000984,19,56728,692,99,IL,MEDIUM
CUST_000985,27,27039,757,68,OH,LOW
CUST_000986,73,51500,790,92,GA,LOW
CUST_000987,47,36776,850,170,OH,HIGH
CUST_000988,67,16788,850,105,CA,LOW
CUST_000989,76,39424,710,42,CA,LOW
CUST_000990,62,108891,600,141,MI,LOW
CUST_000991,22,46466,734,129,PA,MEDIUM
CUST_000992,72,35285,648,204,TX,LOW
CUST_000993,73,62172,791,235,NC,LOW
CUST_000994,50,40349,524,53,OH,MEDIUM
CUST_000995,71,40326,850,168,NY,LOW
CUST_000996,18,21040,782,90,TX,MEDIUM
CUST_000997,35,40819,477,174,GA,LOW
CUST_000998,49,60944,594,238,CA,LOW
CUST_000999,64,23908,777,116,IL,LOW
CUST_001000,66,74031,821,87,MI,MEDIUM
CUST_001001,28,34687,527,113,CA,LOW
CUST_001002,38,23297,765,150,NC,LOW
CUST_001003,43,59803,446,115,OH,LOW
CUST_001004,42,31464,669,180,IL,MEDIUM
CUST_001005,39,53090,813,120,PA,LOW
CUST_001006,76,31386,613,28,TX,LOW
CUST_001007,44,35245,499,53,TX,HIGH
CUST_001008,66,46480,697,117,OH,MEDIUM
CUST_001009,30,42000,607,191,OH,LOW
CUST_001010,50,13389,755,145,OH,MEDIUM
CUST_001011,51,20730,573,64,NY,LOW
CUST_001012,58,57797,587,6,NY,LOW
CUST_001013,52,33993,437,142,IL,LOW
CUST_001014,18,27948,700,114,FL,LOW
CUST_001015,38,18411,660,128,OH,MEDIUM
CUST_001016,65,21165,537,17,TX,MEDIUM
CUST_001017,72,13214,703,38,IL,LOW
CUST_001018,23,34522,803,197,NY,MEDIUM
CUST_001019,45,26924,654,13,CA,LOW
CUST_001020,34,22397,712,112,NC,LOW
CUST_001021,22,35099,712,181,FL,MEDIUM
CUST_001022,48,43563,535,137,GA,MEDIUM
CUST_001023,22,103424,850,172,OH,LOW
CUST_001024,55,17052,623,127,CA,LOW
CUST_001025,20,64840,758,106,MI,LOW
CUST_001026,70,59074,772,154,OH,LOW
CUST_001027,40,24598,663,77,NY,LOW
CUST_001028,54,40199,752,19,TX,LOW
CUST_001029,70,28888,709,176,CA,LOW
CUST_001030,54,39848,509,209,OH,MEDIUM
CUST_001031,27,77231,640,208,TX,LOW
CUST_001032,27,49158,606,158,PA,LOW
CUST_001033,36,46831,624,160,OH,HIGH
CUST_001034,34,29285,523,78,TX,LOW
CUST_001035,38,17291,815,120,NY,MEDIUM
CUST_001036,31,32720,850,79,NC,LOW
CUST_001037,26,66390,797,76,NC,LOW
CUST_001038,63,16922,832,101,OH,LOW
CUST_001039,18,21428,638,75,IL,LOW
CUST_001040,68,38682,603,197,FL,LOW
CUST_001041,62,22196,586,120,FL,LOW
CUST_001042,30,24434,757,139,CA,LOW
CUST_001043,21,29383,707,226,FL,LOW
CUST_001044,79,18346,670,83,OH,LOW
CUST_001045,18,22313,835,154,IL,HIGH
CUST_001046,66,51622,728,26,NC,MEDIUM
CUST_001047,57,18888,579,128,FL,MEDIUM
CUST_001048,49,16334,598,145,TX,LOW
CUST_001049,51,26502,761,223,PA,LOW
CUST_001050,45,52364,805,83,FL,LOW
CUST_001051,48,32910,746,44,NY,MEDIUM
CUST_001052,25,28787,850,84,IL,LOW
CUST_001053,56,37129,850,151,FL,LOW
CUST_001054,43,15171,732,25,IL,LOW
CUST_001055,75,46506,579,220,NC,LOW
CUST_001056,51,43989,522,37,FL,LOW
CUST_001057,71,29594,633,204,PA,HIGH
CUST_001058,71,60051,770,112,FL,MEDIUM
CUST_001059,20,20666,850,193,CA,LOW
CUST_001060,76,63828,730,2,NY,LOW
CUST_001061,67,39231,820,202,PA,LOW
CUST_001062,29,30690,650,98,GA,LOW
CUST_001063,18,35956,754,32,NC,MEDIUM
CUST_001064,71,34419,778,89,FL,LOW
CUST_001065,61,66845,442,202,PA,MEDIUM
CUST_001066,22,21197,630,183,TX,LOW
CUST_001067,47,24803,793,178,NC,LOW
CUST_001068,47,60970,712,193,GA,LOW
CUST_001069,76,26963,536,160,CA,MEDIUM
CUST_001070,74,56969,388,37,NY,LOW
CUST_001071,34,84941,636,204,MI,HIGH
CUST_001072,65,29705,671,115,NC,MEDIUM
CUST_001073,64,51056,573,210,MI,MEDIUM
CUST_001074,40,20397,697,222,TX,MEDIUM
CUST_001075,32,52963,740,141,TX,LOW
CUST_001076,54,40123,760,182,MI,LOW
CUST_001077,38,46005,397,3,NC,LOW
CUST_001078,31,26297,522,213,TX,LOW
CUST_001079,19,15826,643,170,MI,MEDIUM
CUST_001080,28,46705,748,206,IL,LOW
CUST_001081,68,12942,738,40,PA,LOW
CUST_001082,56,30987,736,74,TX,MEDIUM
CUST_001083,55,58138,633,66,MI,LOW
CUST_001084,77,39972,640,60,GA,LOW
CUST_001085,51,96198,592,237,NY,LOW
CUST_001086,55,60630,772,229,PA,MEDIUM
CUST_001087,67,26187,569,11,NY,LOW
CUST_001088,51,36814,782,120,NC,HIGH
CUST_001089,35,35465,704,129,PA,LOW
CUST_001090,47,16463,674,154,NC,MEDIUM
CUST_001091,32,22692,601,42,FL,LOW
CUST_001092,44,27436,517,190,TX,LOW
CUST_001093,68,13119,602,123,NY,LOW
CUST_001094,51,37188,640,189,GA,LOW
CUST_001095,69,32063,395,205,FL,LOW
CUST_001096,74,15733,656,92,NY,LOW
CUST_001097,55,44449,790,228,NC,LOW
CUST_001098,50,51944,748,213,GA,MEDIUM
CUST_001099,41,40681,620,62,IL,LOW
CUST_001100,32,30883,685,202,GA,HIGH
CUST_001101,77,48811,613,12,IL,MEDIUM
CUST_001102,47,51026,697,238,OH,LOW
CUST_001103,72,42349,850,155,IL,LOW
CUST_001104,59,24045,796,195,IL,LOW
CUST_001105,68,41701,742,28,FL,MEDIUM
CUST_001106,34,66021,620,194,IL,MEDIUM
CUST_001107,22,26948,769,156,OH,LOW
CUST_001108,46,103670,477,223,TX,LOW
CUST_001109,21,27922,649,107,FL,LOW
CUST_001110,27,36908,750,149,GA,MEDIUM
CUST_001111,73,25945,768,135,PA,MEDIUM
CUST_001112,34,40604,760,95,GA,MEDIUM
CUST_001113,27,15197,715,14,NY,LOW
CUST_001114,34,27638,656,167,NC,LOW
CUST_001115,77,21034,744,118,OH,HIGH
CUST_001116,37,38857,565,126,IL,MEDIUM
CUST_001117,41,59708,578,103,OH,LOW
CUST_001118,22,50161,687,73,NY,LOW
CUST_001119,51,11094,700,215,FL,LOW
CUST_001120,23,100814,460,62,OH,MEDIUM
CUST_001121,70,42093,734,12,NY,LOW
CUST_001122,19,24630,772,221,GA,LOW
CUST_001123,30,39283,670,38,MI,LOW
CUST_001124,79,39659,850,186,MI,LOW
CUST_001125,60,26018,598,184,IL,LOW
CUST_001126,60,40093,636,39,IL,LOW
CUST_001127,65,26802,632,86,GA,MEDIUM
CUST_001128,28,29667,670,4,CA,LOW
CUST_001129,68,25767,640,48,PA,LOW
CUST_001130,64,17741,511,135,NY,LOW
CUST_001131,74,39062,614,60,CA,LOW
CUST_001132,40,48661,668,168,OH,LOW
CUST_001133,72,46978,827,8,FL,LOW
CUST_001134,33,54718,850,124,CA,LOW
CUST_001135,48,42709,840,116,MI,MEDIUM
CUST_001136,28,27823,586,58,PA,MEDIUM
CUST_001137,71,55261,596,185,MI,LOW
CUST_001138,33,18420,660,35,PA,MEDIUM
CUST_001139,25,23148,850,73,TX,MEDIUM
CUST_001140,21,22424,660,115,PA,MEDIUM
CUST_001141,57,62319,520,13,MI,LOW
CUST_001142,21,58185,619,39,NC,MEDIUM
CUST_001143,73,46334,770,84,PA,LOW
CUST_001144,42,62066,762,21,CA,MEDIUM
CUST_001145,20,23396,655,47,MI,LOW
CUST_001146,49,43230,762,211,PA,LOW
CUST_001147,20,34112,407,2,GA,LOW
CUST_001148,44,55461,692,44,OH,MEDIUM
CUST_001149,46,34282,783,232,GA,MEDIUM
CUST_001150,49,29957,580,30,GA,LOW
CUST_001151,67,47593,579,215,NC,LOW
CUST_001152,78,56279,456,128,TX,MEDIUM
CUST_001153,75,25999,850,55,OH,LOW
CUST_001154,68,35223,593,40,PA,LOW
CUST_001155,36,21392,708,205,NY,MEDIUM
CUST_001156,38,10414,752,97,IL,MEDIUM
CUST_001157,22,40144,850,224,TX,LOW
CUST_001158,35,49239,661,92,IL,LOW
CUST_001159,45,41399,615,24,NC,MEDIUM
CUST_001160,59,13700,700,170,GA,MEDIUM
CUST_001161,78,30472,834,28,NC,LOW
CUST_001162,39,11977,659,222,NC,LOW
CUST_001163,38,72030,565,117,GA,LOW
CUST_001164,23,21098,495,105,GA,MEDIUM
CUST_001165,18,68029,533,93,PA,LOW
CUST_001166,22,58275,783,98,PA,LOW
CUST_001167,58,23148,641,179,PA,LOW
CUST_001168,29,20611,607,150,MI,LOW
CUST_001169,43,43268,594,89,PA,LOW
CUST_001170,63,23809,690,78,NC,LOW
CUST_001171,51,38224,651,202,MI,LOW
CUST_001172,66,28526,647,74,CA,LOW
